frame_id,timestamp,action,confidence,depth_left_mean,depth_center_mean,depth_right_mean,depth_overall_max,closest_col,closest_row
19,1776579719.0499942,move_forward,0.23382483422756195,0.2232324630022049,0.16881905496120453,0.5218422412872314,1.0,319,234
20,1776579719.2939718,move_forward,0.23491713404655457,0.22937992215156555,0.1720941662788391,0.5245964527130127,1.0,319,234
21,1776579719.5488167,move_forward,0.24108149111270905,0.2349974662065506,0.19369542598724365,0.5404468178749084,1.0,319,234
22,1776579719.7841465,move_forward,0.240715891122818,0.21062445640563965,0.15641573071479797,0.513062059879303,1.0,319,234
23,1776579720.0132399,move_forward,0.23969681560993195,0.22865304350852966,0.1909317970275879,0.5285084247589111,1.0,319,234
24,1776579720.2469647,move_forward,0.24354994297027588,0.24434423446655273,0.1992201805114746,0.5333124995231628,1.0,319,234
25,1776579720.4390059,move_forward,0.24003726243972778,0.24500402808189392,0.2485034018754959,0.5829529166221619,1.0,319,234
26,1776579720.66893,move_forward,0.2406146228313446,0.22933343052864075,0.21541687846183777,0.5640714168548584,1.0,319,237
27,1776579720.8312593,move_forward,0.23746801912784576,0.27008968591690063,0.28825968503952026,0.583976149559021,1.0,319,237
28,1776579721.0709648,move_forward,0.23764827847480774,0.23656527698040009,0.26070505380630493,0.5913734436035156,1.0,319,237
29,1776579721.6187096,move_forward,0.22927001118659973,0.21577858924865723,0.2521827220916748,0.5869026184082031,1.0,319,237
30,1776579722.2211099,move_forward,0.22850772738456726,0.221482053399086,0.23764105141162872,0.5882458090782166,1.0,319,237
31,1776579722.8912654,move_forward,0.23090887069702148,0.23337019979953766,0.23449251055717468,0.5861162543296814,1.0,319,192
32,1776579723.397418,move_forward,0.2293429970741272,0.22621338069438934,0.2147134244441986,0.5778765082359314,1.0,319,216
33,1776579723.5895784,move_forward,0.23362486064434052,0.2248028665781021,0.27856725454330444,0.603905200958252,1.0,319,214
34,1776579723.8190465,move_forward,0.23247882723808289,0.22067339718341827,0.25797605514526367,0.5985522866249084,1.0,319,237
35,1776579724.054063,move_forward,0.23179343342781067,0.22468549013137817,0.2676839530467987,0.5889288187026978,1.0,319,237
36,1776579724.2138343,move_forward,0.22544044256210327,0.24784962832927704,0.317488431930542,0.5999664068222046,1.0,318,238
37,1776579724.4624715,move_forward,0.22254547476768494,0.2700730562210083,0.3312419652938843,0.6010794639587402,1.0,319,237
38,1776579724.6881742,move_forward,0.21949897706508636,0.25003939867019653,0.2846176326274872,0.5887296199798584,1.0,318,238
39,1776579724.9359388,move_forward,0.22096580266952515,0.23101244866847992,0.2769785523414612,0.5861688256263733,1.0,318,238
40,1776579725.179318,move_forward,0.2202099859714508,0.2558870017528534,0.23241335153579712,0.563775897026062,1.0,318,238
41,1776579725.3673162,move_forward,0.22271966934204102,0.27489960193634033,0.30851927399635315,0.5793735384941101,1.0,318,238
42,1776579725.5296986,move_forward,0.22321492433547974,0.2845185101032257,0.31685739755630493,0.5801987648010254,1.0,318,238
43,1776579725.6916466,move_forward,0.21475878357887268,0.2460913062095642,0.19960418343544006,0.5146533846855164,1.0,318,238
44,1776579725.9244063,move_forward,0.21483077108860016,0.2913684844970703,0.32454922795295715,0.6113895177841187,1.0,318,238
45,1776579726.1627772,move_forward,0.21425697207450867,0.22268430888652802,0.25324392318725586,0.5413956046104431,1.0,318,238
46,1776579726.3853397,move_forward,0.22395354509353638,0.24909628927707672,0.3127674460411072,0.5640624165534973,1.0,318,238
47,1776579726.6150794,move_forward,0.22099566459655762,0.27925166487693787,0.31204861402511597,0.5792549848556519,1.0,318,238
48,1776579726.829035,move_forward,0.22276726365089417,0.32130157947540283,0.3345629870891571,0.6309671401977539,1.0,318,238
49,1776579726.9926088,move_forward,0.2229505479335785,0.3529856204986572,0.29576489329338074,0.5929402112960815,1.0,318,238
50,1776579727.22082,move_forward,0.22425086796283722,0.3997349739074707,0.370044469833374,0.6290733218193054,1.0,319,194
51,1776579727.4009964,move_forward,0.22124990820884705,0.4057759940624237,0.36285561323165894,0.5909833312034607,1.0,318,238
52,1776579727.6252036,move_forward,0.2225564569234848,0.38755375146865845,0.36392560601234436,0.6234506368637085,1.0,318,238
53,1776579727.8654587,move_forward,0.22098203003406525,0.3976763188838959,0.41053956747055054,0.6597991585731506,1.0,318,238
54,1776579728.044797,move_forward,0.21770232915878296,0.35230496525764465,0.2942388653755188,0.5864518284797668,1.0,319,206
55,1776579728.2846677,move_forward,0.22270384430885315,0.3188663423061371,0.2744155824184418,0.5774378180503845,1.0,319,200
56,1776579728.5197687,move_forward,0.22897079586982727,0.3057173788547516,0.26425763964653015,0.5839856266975403,1.0,319,214
57,1776579728.7594311,move_forward,0.23188677430152893,0.37619373202323914,0.30387669801712036,0.596906840801239,1.0,319,213
58,1776579729.03257,move_forward,0.2275778353214264,0.32507386803627014,0.30311816930770874,0.588643491268158,1.0,319,237
59,1776579729.2443767,move_forward,0.2329665720462799,0.38693514466285706,0.3339657187461853,0.6122204661369324,1.0,319,237
60,1776579729.5130396,move_forward,0.22670672833919525,0.3759898245334625,0.2634252607822418,0.514822781085968,1.0,1,238
61,1776579729.7349749,move_forward,0.2266147881746292,0.37245097756385803,0.21749722957611084,0.44204390048980713,1.0,1,238
62,1776579729.944309,move_forward,0.22625315189361572,0.41170817613601685,0.2757726311683655,0.5598089098930359,1.0,1,238
63,1776579730.2293236,move_forward,0.21949580311775208,0.449379563331604,0.31166866421699524,0.5806546807289124,1.0,1,238
64,1776579730.43105,move_forward,0.22501716017723083,0.4551045894622803,0.2923988103866577,0.5984851121902466,1.0,1,238
65,1776579730.6521835,move_forward,0.229180708527565,0.4492889642715454,0.2896852195262909,0.5525880455970764,1.0,1,238
66,1776579730.9209392,move_forward,0.22972986102104187,0.44395220279693604,0.2878420650959015,0.5660027265548706,1.0,1,238
67,1776579731.1963727,move_forward,0.2309647649526596,0.4581370949745178,0.28013330698013306,0.563126802444458,1.0,1,238
68,1776579731.4706984,move_forward,0.22795552015304565,0.42172908782958984,0.264762282371521,0.5407430529594421,1.0,1,238
69,1776579731.6726546,move_forward,0.22315698862075806,0.31743356585502625,0.16057179868221283,0.34488606452941895,1.0,0,237
70,1776579731.9330683,move_forward,0.22134530544281006,0.33507153391838074,0.21119031310081482,0.4626635015010834,1.0,1,238
71,1776579732.2131195,move_forward,0.21658897399902344,0.37997421622276306,0.218036949634552,0.483153760433197,1.0,1,238
72,1776579732.4061494,move_forward,0.20659476518630981,0.35463306307792664,0.21240587532520294,0.4082326591014862,1.0,0,237
73,1776579732.6842465,move_left,0.20709259808063507,0.38862964510917664,0.2642308473587036,0.5058965086936951,1.0,0,237
74,1776579732.9393122,move_left,0.20846357941627502,0.3262099623680115,0.19241958856582642,0.43382352590560913,1.0,0,237
75,1776579733.2191706,move_left,0.20669855177402496,0.2757008671760559,0.13865730166435242,0.2744608223438263,1.0,0,237
76,1776579733.407853,move_left,0.2100532352924347,0.25813719630241394,0.11043749749660492,0.23287871479988098,1.0,45,239
77,1776579733.6947408,move_forward,0.20510149002075195,0.24390862882137299,0.09368123859167099,0.20286951959133148,1.0,0,237
78,1776579733.949803,move_forward,0.20758219063282013,0.2378249615430832,0.08979127556085587,0.15384070575237274,1.0,44,239
79,1776579734.1609113,unknown,0.2073609083890915,0.2464388608932495,0.10114581882953644,0.19027025997638702,1.0,43,239
80,1776579734.4254842,unknown,0.20618492364883423,0.25114718079566956,0.109978586435318,0.17960402369499207,1.0,43,239
81,1776579734.7066696,unknown,0.2073521763086319,0.26577121019363403,0.12552601099014282,0.1949920803308487,1.0,42,239
82,1776579734.9686172,unknown,0.20461519062519073,0.24311494827270508,0.10042377561330795,0.18950088322162628,1.0,41,239
83,1776579735.242337,unknown,0.20794866979122162,0.2522408366203308,0.1094338521361351,0.2161441296339035,1.0,31,239
84,1776579735.503836,unknown,0.20561663806438446,0.2615744471549988,0.11889471113681793,0.24002040922641754,1.0,0,237
85,1776579735.742158,move_left,0.20893578231334686,0.23076562583446503,0.11359578371047974,0.2892192602157593,1.0,1,237
86,1776579736.0096521,move_left,0.20642897486686707,0.2365218997001648,0.10903759300708771,0.3201826810836792,1.0,0,237
87,1776579736.2992144,move_left,0.21045167744159698,0.2608746290206909,0.14273235201835632,0.4057092070579529,1.0,37,239
88,1776579736.506376,move_left,0.20436373353004456,0.2504459321498871,0.13061922788619995,0.29166629910469055,1.0,38,238
89,1776579736.7734883,move_left,0.2060304880142212,0.29281315207481384,0.14908301830291748,0.2645428478717804,1.0,36,238
90,1776579737.0538783,move_forward,0.20600087940692902,0.30489474534988403,0.15622353553771973,0.2620428800582886,1.0,36,238
91,1776579737.3068514,move_forward,0.21495437622070312,0.3672735393047333,0.2161223590373993,0.32204669713974,1.0,36,238
92,1776579737.5709255,move_forward,0.21192003786563873,0.3408393859863281,0.18414165079593658,0.26223471760749817,1.0,0,237
93,1776579737.8015196,move_forward,0.2147783637046814,0.4193762540817261,0.2529303729534149,0.4064295291900635,1.0,319,237
94,1776579738.0709727,move_forward,0.2205028384923935,0.46504655480384827,0.310647189617157,0.47857874631881714,1.0,319,237
95,1776579738.347963,move_forward,0.2175644040107727,0.4218638837337494,0.2858418822288513,0.4592410922050476,1.0,0,237
96,1776579738.6176808,move_forward,0.22858139872550964,0.33050939440727234,0.18616235256195068,0.3358563184738159,1.0,0,237
97,1776579738.888569,move_forward,0.23231099545955658,0.24224674701690674,0.13077540695667267,0.25501880049705505,1.0,0,237
98,1776579739.317755,move_forward,0.2286706268787384,0.29099926352500916,0.16582609713077545,0.3088091015815735,1.0,0,237
99,1776579740.141153,move_forward,0.22108589112758636,0.3059518337249756,0.16881564259529114,0.27998849749565125,1.0,0,237
100,1776579740.610173,move_forward,0.2270931452512741,0.28810057044029236,0.14053411781787872,0.22193683683872223,1.0,0,237
101,1776579740.906514,move_forward,0.23223941028118134,0.27138757705688477,0.1327529102563858,0.22924716770648956,1.0,0,237
102,1776579741.2049682,move_forward,0.24056261777877808,0.27690979838371277,0.15130791068077087,0.2822512090206146,1.0,0,237
103,1776579741.826859,move_forward,0.24245302379131317,0.3292984664440155,0.23520024120807648,0.4618070721626282,1.0,0,237
104,1776579742.2807782,move_forward,0.2555835247039795,0.3471878170967102,0.19338203966617584,0.3266931176185608,1.0,0,237
105,1776579742.5149548,move_forward,0.2593020796775818,0.3735787570476532,0.2543816864490509,0.5065329670906067,1.0,319,237
106,1776579742.8132527,move_forward,0.25610169768333435,0.362423837184906,0.2962936758995056,0.5567913055419922,1.0,319,237
107,1776579743.027224,move_forward,0.2602788209915161,0.4135217070579529,0.30715063214302063,0.5566109418869019,1.0,319,234
108,1776579743.3046196,move_forward,0.26268598437309265,0.4768504202365875,0.300890177488327,0.47190794348716736,1.0,319,237
109,1776579743.5795982,move_forward,0.26529765129089355,0.40842366218566895,0.24959546327590942,0.39623552560806274,1.0,319,234
110,1776579743.8580093,move_forward,0.2637665271759033,0.3784084618091583,0.23332086205482483,0.36691975593566895,1.0,319,234
111,1776579744.0503287,move_forward,0.2670019268989563,0.24563544988632202,0.19695541262626648,0.4278503358364105,1.0,319,234
112,1776579744.331353,move_forward,0.269115686416626,0.33746466040611267,0.24035362899303436,0.5114887952804565,1.0,318,238
113,1776579744.6040251,move_forward,0.2708931267261505,0.32888269424438477,0.22401438653469086,0.4498749077320099,1.0,319,234
114,1776579744.8672793,move_forward,0.2705676555633545,0.3211686313152313,0.22720594704151154,0.44092994928359985,1.0,319,234
115,1776579745.1598198,move_forward,0.27226558327674866,0.3703952729701996,0.2409302443265915,0.4748239517211914,1.0,319,234
116,1776579745.7049477,move_forward,0.2776079475879669,0.2845669090747833,0.210318922996521,0.46315431594848633,1.0,319,234
117,1776579746.338934,move_forward,0.2768557667732239,0.36303526163101196,0.23020030558109283,0.4234592318534851,1.0,318,239
118,1776579746.623184,move_forward,0.2804034948348999,0.389469176530838,0.26765182614326477,0.5317021608352661,1.0,318,238
119,1776579746.8382428,move_forward,0.27921172976493835,0.24934022128582,0.22116027772426605,0.6196607947349548,1.0,318,238
120,1776579747.1128402,move_forward,0.27579107880592346,0.4485347270965576,0.2916553020477295,0.588879406452179,1.0,318,238
121,1776579747.4968894,move_forward,0.2738531827926636,0.40426045656204224,0.2749401330947876,0.6360223293304443,1.0,319,237
122,1776579748.367843,move_forward,0.270037978887558,0.45807701349258423,0.3182162940502167,0.6151521801948547,1.0,0,237
123,1776579748.8689823,move_forward,0.27112212777137756,0.5410438776016235,0.3635616898536682,0.6654168367385864,1.0,0,237
124,1776579749.2507858,move_forward,0.27374935150146484,0.42074254155158997,0.27322524785995483,0.503031313419342,1.0,0,229
125,1776579749.598711,move_forward,0.28113600611686707,0.48424792289733887,0.3252479135990143,0.618845522403717,1.0,0,231
126,1776579749.8193986,move_forward,0.2764256000518799,0.6239150762557983,0.4026344418525696,0.621545135974884,1.0,0,237
127,1776579750.0990999,move_forward,0.27201056480407715,0.6221832633018494,0.4022764563560486,0.6406794786453247,1.0,104,239
128,1776579750.3088145,move_forward,0.26895269751548767,0.6084402203559875,0.38639578223228455,0.6888687014579773,1.0,0,237
129,1776579750.5867996,move_forward,0.26555582880973816,0.6169426441192627,0.41361570358276367,0.7194522619247437,1.0,120,239
130,1776579750.781103,move_forward,0.2645106315612793,0.5019659399986267,0.3580523729324341,0.7255131006240845,1.0,319,234
131,1776579751.0526445,move_forward,0.2585708200931549,0.4116523563861847,0.31004682183265686,0.7332419157028198,1.0,319,235
132,1776579751.3165767,move_forward,0.2605070173740387,0.37729236483573914,0.3123624622821808,0.7308675646781921,1.0,319,235
133,1776579751.567134,move_forward,0.26549309492111206,0.34201690554618835,0.2992978096008301,0.7041866779327393,1.0,318,238
134,1776579751.8434806,move_forward,0.26830995082855225,0.3067365884780884,0.26909199357032776,0.7097330093383789,1.0,319,234
135,1776579752.0439615,move_forward,0.26575174927711487,0.37414923310279846,0.3257589638233185,0.74140465259552,1.0,319,235
136,1776579752.2726536,move_forward,0.26429232954978943,0.38322713971138,0.3389328122138977,0.7598266005516052,1.0,319,234
137,1776579752.5380242,move_forward,0.26049691438674927,0.38471198081970215,0.40201103687286377,0.8027841448783875,1.0,319,234
138,1776579752.7534032,move_forward,0.25859081745147705,0.3760499954223633,0.348420649766922,0.7511273622512817,1.0,319,234
139,1776579752.95609,move_forward,0.2576328217983246,0.4616991877555847,0.36613449454307556,0.7517631649971008,1.0,318,238
140,1776579753.1896932,move_forward,0.25786659121513367,0.447444349527359,0.34816548228263855,0.7547741532325745,1.0,318,238
141,1776579753.6168199,move_forward,0.2574648857116699,0.4199275076389313,0.3710368573665619,0.7668745517730713,1.0,318,238
142,1776579754.155598,move_forward,0.2543067932128906,0.3051837384700775,0.32788074016571045,0.756298303604126,1.0,318,238
143,1776579755.0772715,move_forward,0.2476806342601776,0.390085369348526,0.3476795554161072,0.75516676902771,1.0,318,238
144,1776579755.5328252,move_forward,0.2512984573841095,0.38323894143104553,0.3358848989009857,0.7488658428192139,1.0,318,238
145,1776579755.799008,move_forward,0.25312599539756775,0.35218533873558044,0.3117007315158844,0.7476963996887207,1.0,318,238
146,1776579756.044534,move_forward,0.2508357763290405,0.4731146991252899,0.32311880588531494,0.71848464012146,1.0,319,22
147,1776579756.2708967,move_forward,0.2505200207233429,0.5095576047897339,0.3106788098812103,0.6923812031745911,1.0,319,128
148,1776579756.4862676,move_forward,0.25128841400146484,0.4623430669307709,0.3599822521209717,0.7495128512382507,1.0,319,37
149,1776579756.7410967,move_forward,0.25030040740966797,0.6085411906242371,0.4011354148387909,0.7508212327957153,1.0,319,20
150,1776579757.0212276,move_forward,0.25111275911331177,0.5996155142784119,0.35704854130744934,0.7223265767097473,1.0,123,238
151,1776579757.2794764,move_forward,0.2483242005109787,0.505571186542511,0.3143719732761383,0.7061740756034851,1.0,319,211
152,1776579757.5617871,move_forward,0.2464347630739212,0.5762412548065186,0.3986843526363373,0.7605410218238831,1.0,319,7
153,1776579757.8183186,move_forward,0.24332252144813538,0.4621341824531555,0.3363790810108185,0.7705568075180054,1.0,319,41
154,1776579758.0805397,move_forward,0.2524545192718506,0.47652506828308105,0.35161715745925903,0.7813803553581238,1.0,319,40
155,1776579758.3584077,move_forward,0.2582342326641083,0.42830580472946167,0.3681195378303528,0.7898188829421997,1.0,319,6
156,1776579758.8604941,move_forward,0.2589801549911499,0.544094443321228,0.38151460886001587,0.783074676990509,1.0,319,19
157,1776579759.327683,move_forward,0.25143519043922424,0.4876616895198822,0.3422057628631592,0.7753174304962158,1.0,319,6
158,1776579759.7964702,move_forward,0.25250712037086487,0.5157521367073059,0.3863714933395386,0.8119410276412964,1.0,319,191
159,1776579760.0351112,move_forward,0.2553637623786926,0.5092149376869202,0.35978424549102783,0.7743861675262451,1.0,319,211
160,1776579760.3128102,move_forward,0.25415536761283875,0.4218680262565613,0.346367746591568,0.7847930192947388,1.0,319,216
161,1776579760.5645387,move_forward,0.25360462069511414,0.5227488875389099,0.419425368309021,0.8021522760391235,1.0,319,207
162,1776579760.8351302,move_forward,0.25376278162002563,0.4810637831687927,0.4119124710559845,0.8165757060050964,1.0,319,5
163,1776579761.025391,move_forward,0.2515762150287628,0.3820803761482239,0.3331235349178314,0.7922700047492981,1.0,319,218
164,1776579761.2408514,move_forward,0.24744345247745514,0.41723617911338806,0.30800577998161316,0.7789947986602783,1.0,319,38
165,1776579761.4368582,move_forward,0.24356049299240112,0.4710473120212555,0.29136940836906433,0.7680656313896179,1.0,319,38
166,1776579761.6483493,move_forward,0.24009326100349426,0.34445327520370483,0.28555116057395935,0.7693009376525879,1.0,319,37
167,1776579761.9072123,move_forward,0.24012625217437744,0.394470751285553,0.2379509061574936,0.7478630542755127,1.0,319,14
168,1776579762.1362445,move_forward,0.2455281913280487,0.3689081370830536,0.22319963574409485,0.7509071826934814,1.0,319,14
169,1776579762.402161,move_forward,0.24817506968975067,0.380526602268219,0.2264460176229477,0.7398286461830139,1.0,319,209
170,1776579763.0700688,move_forward,0.2506648600101471,0.2583700716495514,0.25576329231262207,0.7617568373680115,1.0,319,212
171,1776579763.875947,move_forward,0.2502761781215668,0.3355191648006439,0.21262750029563904,0.7398668527603149,1.0,319,217
172,1776579764.3227303,move_forward,0.25368794798851013,0.34440743923187256,0.2152809202671051,0.749317467212677,1.0,319,102
173,1776579764.7036774,move_forward,0.25529125332832336,0.44926199316978455,0.2348652482032776,0.7642561793327332,1.0,319,101
174,1776579764.980043,move_forward,0.2503887414932251,0.36542820930480957,0.2169729620218277,0.7489020824432373,1.0,319,112
175,1776579765.1821375,move_forward,0.24664652347564697,0.3245236873626709,0.22641657292842865,0.7753630876541138,1.0,319,113
176,1776579765.3810744,move_forward,0.2470090091228485,0.27507805824279785,0.19698593020439148,0.7564523220062256,1.0,319,112
177,1776579765.9682736,move_forward,0.24821287393569946,0.25479185581207275,0.18903549015522003,0.7616163492202759,1.0,319,10
178,1776579766.5273297,move_forward,0.24826249480247498,0.2661479711532593,0.18128056824207306,0.7183021306991577,1.0,319,230
179,1776579766.819217,move_forward,0.24204374849796295,0.3739223778247833,0.17232084274291992,0.696914553642273,1.0,319,234
180,1776579767.0886288,move_forward,0.23919039964675903,0.37577614188194275,0.18374128639698029,0.6947895884513855,1.0,319,234
181,1776579767.3011975,move_forward,0.24239857494831085,0.27850139141082764,0.1672876924276352,0.6950897574424744,1.0,319,234
182,1776579767.597835,move_forward,0.24531283974647522,0.3697672486305237,0.17412647604942322,0.7120624780654907,1.0,319,234
183,1776579767.8911908,move_forward,0.2504904568195343,0.34562957286834717,0.1765986531972885,0.7143706679344177,1.0,319,234
184,1776579768.128852,move_forward,0.25229325890541077,0.3264593482017517,0.16788583993911743,0.6922402381896973,1.0,319,234
185,1776579768.3890002,move_forward,0.25208938121795654,0.49921974539756775,0.19076915085315704,0.7314112186431885,1.0,319,234
186,1776579768.9833853,move_forward,0.2507035434246063,0.44769611954689026,0.17149828374385834,0.7171515226364136,1.0,319,234
187,1776579769.915041,move_forward,0.25174379348754883,0.41583457589149475,0.18413910269737244,0.7273351550102234,1.0,319,234
188,1776579770.275704,move_forward,0.25226739048957825,0.3803892731666565,0.20123665034770966,0.7543768882751465,1.0,319,47
189,1776579770.674274,move_forward,0.2510543465614319,0.3520943820476532,0.21867071092128754,0.7656329274177551,1.0,319,145
190,1776579770.9498038,move_forward,0.24679231643676758,0.47352612018585205,0.20654787123203278,0.7475465536117554,1.0,319,130
191,1776579771.1579535,move_forward,0.2500610947608948,0.5923538208007812,0.18744736909866333,0.7276265621185303,1.0,319,234
192,1776579771.4397345,move_forward,0.2538817226886749,0.4967966079711914,0.18453161418437958,0.7317485213279724,1.0,319,234
193,1776579771.6351533,move_forward,0.25891342759132385,0.5780649185180664,0.16923631727695465,0.7017601728439331,1.0,319,234
194,1776579771.9219868,move_forward,0.26037341356277466,0.5651937127113342,0.16442899405956268,0.7101014256477356,1.0,319,234
195,1776579772.1821623,move_forward,0.2625308632850647,0.5668855309486389,0.17369846999645233,0.7243089079856873,1.0,319,234
196,1776579772.4566286,move_forward,0.2622475028038025,0.5066588521003723,0.19157811999320984,0.7248729467391968,1.0,319,234
197,1776579772.783392,move_forward,0.25958964228630066,0.5564888715744019,0.18240854144096375,0.742358922958374,1.0,319,234
198,1776579773.6962075,move_forward,0.2582229673862457,0.49188756942749023,0.18333293497562408,0.7392610907554626,1.0,319,234
199,1776579773.891755,move_forward,0.25784802436828613,0.46456775069236755,0.16613149642944336,0.7237695455551147,1.0,319,234
200,1776579774.1132505,move_forward,0.2608077824115753,0.5258910059928894,0.18388740718364716,0.7306240797042847,1.0,319,234
201,1776579774.341547,move_forward,0.2620704472064972,0.5827531814575195,0.17766793072223663,0.7337157726287842,1.0,319,234
202,1776579774.5592384,move_forward,0.26832762360572815,0.619053304195404,0.17423593997955322,0.7273005843162537,1.0,319,234
203,1776579774.8574502,move_forward,0.26567888259887695,0.5558199882507324,0.16657283902168274,0.7134537100791931,1.0,319,228
204,1776579775.127647,move_forward,0.264630526304245,0.5237724184989929,0.1766488254070282,0.7252780795097351,1.0,319,229
205,1776579775.39735,move_forward,0.2643304467201233,0.4954994320869446,0.17166580259799957,0.7246328592300415,1.0,319,229
206,1776579775.62037,move_forward,0.26519349217414856,0.5760466456413269,0.18319138884544373,0.7424130439758301,1.0,319,230
207,1776579775.878297,move_forward,0.26833856105804443,0.4775092303752899,0.195905864238739,0.7423242330551147,1.0,319,230
208,1776579776.145563,move_forward,0.2693377137184143,0.4970155656337738,0.17431139945983887,0.7241541147232056,1.0,319,234
209,1776579776.3465252,move_forward,0.2692476511001587,0.4560207426548004,0.16875727474689484,0.705036461353302,1.0,319,234
210,1776579776.5668828,move_forward,0.26665762066841125,0.4883613884449005,0.16726373136043549,0.7272161245346069,1.0,319,230
211,1776579776.7651875,move_forward,0.26510530710220337,0.6046388745307922,0.15267759561538696,0.6570495963096619,1.0,62,238
212,1776579777.050346,move_forward,0.26596367359161377,0.5525313019752502,0.15384893119335175,0.6579634547233582,1.0,61,238
213,1776579777.2391927,move_forward,0.2636164724826813,0.5653974413871765,0.14802587032318115,0.6472873687744141,1.0,60,238
214,1776579777.452803,move_forward,0.26813119649887085,0.5573133826255798,0.14192138612270355,0.609836757183075,1.0,60,239
215,1776579777.7260492,move_forward,0.269812673330307,0.6223786473274231,0.14272592961788177,0.6636428833007812,1.0,60,239
216,1776579778.0147502,move_forward,0.2697254419326782,0.6531293988227844,0.1456814855337143,0.6466187238693237,1.0,57,239
217,1776579778.259426,move_forward,0.27000555396080017,0.6530253887176514,0.1425161510705948,0.6039842367172241,1.0,59,239
218,1776579778.5661597,move_forward,0.26952797174453735,0.6191238760948181,0.16236034035682678,0.6840108633041382,1.0,60,239
219,1776579779.247348,move_forward,0.2689524292945862,0.5678239464759827,0.1614813357591629,0.7217892408370972,1.0,319,229
220,1776579779.694517,move_forward,0.2693484425544739,0.6084166169166565,0.16776248812675476,0.7388379573822021,1.0,319,228
221,1776579779.9500606,move_forward,0.2681072950363159,0.5856165289878845,0.175594300031662,0.7548574805259705,1.0,319,14
222,1776579780.2427611,move_forward,0.27027666568756104,0.5451802015304565,0.16985227167606354,0.750313937664032,1.0,319,136
223,1776579780.4685242,move_forward,0.2674217224121094,0.5050596594810486,0.16165189445018768,0.7446981072425842,1.0,319,14
224,1776579781.1739168,move_forward,0.25947222113609314,0.4789125919342041,0.16007673740386963,0.7372254729270935,1.0,319,227
225,1776579781.7774549,move_forward,0.2570447027683258,0.5139017105102539,0.1674783080816269,0.7416842579841614,1.0,319,141
226,1776579781.9723628,move_forward,0.25592613220214844,0.4118298292160034,0.15419398248195648,0.7376509308815002,1.0,319,229
227,1776579782.2025824,move_forward,0.25594985485076904,0.47212547063827515,0.15503740310668945,0.7272017002105713,1.0,319,229
228,1776579782.4897718,move_forward,0.2521146833896637,0.3818356394767761,0.14611905813217163,0.7202886343002319,1.0,319,229
229,1776579783.39344,move_left,0.25091227889060974,0.448928564786911,0.14370378851890564,0.7227398753166199,1.0,319,229
230,1776579783.7027197,move_left,0.2525128424167633,0.4637870192527771,0.1476132571697235,0.7180395126342773,1.0,319,68
231,1776579783.9751737,move_left,0.24996674060821533,0.42659926414489746,0.14845071732997894,0.7183949947357178,1.0,319,229
232,1776579784.2564394,move_left,0.24631617963314056,0.3430512249469757,0.15296003222465515,0.7257005572319031,1.0,319,5
