frame_id,timestamp,action,confidence,depth_left_mean,depth_center_mean,depth_right_mean,depth_overall_max,closest_col,closest_row
40,1776628324.504548,move_forward,0.22730231285095215,0.45759153366088867,0.26424655318260193,0.16847078502178192,1.0,717,1278
41,1776628324.9540114,move_forward,0.22629280388355255,0.45530757308006287,0.2550656199455261,0.16767337918281555,1.0,657,1430
42,1776628325.3950996,move_forward,0.22653506696224213,0.4485001564025879,0.24769407510757446,0.1587831974029541,1.0,656,1429
43,1776628325.9976559,move_forward,0.22594435513019562,0.45786958932876587,0.258807510137558,0.16679270565509796,1.0,718,1283
44,1776628327.1680036,move_forward,0.22446273267269135,0.4600813090801239,0.25615739822387695,0.15060903131961823,1.0,732,1261
45,1776628327.6135993,move_forward,0.22430330514907837,0.4795837700366974,0.25124773383140564,0.15190686285495758,1.0,732,1263
46,1776628328.0607219,move_forward,0.2248801290988922,0.4765970706939697,0.25483202934265137,0.1554286628961563,1.0,778,1148
47,1776628328.50588,move_forward,0.2258368283510208,0.47283852100372314,0.25203096866607666,0.16049525141716003,1.0,763,1217
48,1776628329.8792806,move_forward,0.23082707822322845,0.468975305557251,0.24539940059185028,0.15626178681850433,1.0,763,1228
49,1776628330.4897645,move_forward,0.23422740399837494,0.47174450755119324,0.2465527057647705,0.1523999720811844,1.0,763,1229
50,1776628331.034025,move_forward,0.2355150282382965,0.46163636445999146,0.2456318736076355,0.15056852996349335,1.0,763,1230
51,1776628331.4687448,move_forward,0.23671314120292664,0.48829928040504456,0.2528464198112488,0.15268240869045258,1.0,823,1110
52,1776628332.083291,move_forward,0.2364821434020996,0.4894513189792633,0.25289666652679443,0.15514534711837769,1.0,823,1116
53,1776628333.1779225,move_forward,0.23736722767353058,0.5043834447860718,0.24665768444538116,0.14746110141277313,1.0,823,1115
54,1776628333.813181,move_forward,0.2376393973827362,0.5177882313728333,0.24807533621788025,0.1507827639579773,1.0,838,1091
55,1776628334.8367662,move_forward,0.23957102000713348,0.5093289017677307,0.24731363356113434,0.15349875390529633,1.0,777,1228
56,1776628335.921378,move_forward,0.24234645068645477,0.48903554677963257,0.24734997749328613,0.1498877853155136,1.0,777,1243
57,1776628337.1900969,move_forward,0.24259157478809357,0.493815541267395,0.2480139434337616,0.14841938018798828,1.0,838,1109
58,1776628337.8180346,move_forward,0.2431129366159439,0.4934448301792145,0.2505057156085968,0.15016640722751617,1.0,838,1130
59,1776628338.2941852,move_forward,0.24029859900474548,0.5089735388755798,0.26724404096603394,0.17203718423843384,1.0,838,1149
60,1776628339.2931173,move_forward,0.23596368730068207,0.5000579357147217,0.263228178024292,0.16245904564857483,1.0,838,1161
61,1776628340.1378844,move_forward,0.23627179861068726,0.5037981867790222,0.2414250522851944,0.14145393669605255,1.0,853,1126
62,1776628341.4306479,move_forward,0.23666174709796906,0.4938274621963501,0.24700069427490234,0.1439010202884674,1.0,853,1125
63,1776628342.4284508,move_forward,0.23674148321151733,0.48914799094200134,0.25776636600494385,0.150912344455719,1.0,853,1114
64,1776628343.2908707,move_forward,0.23615315556526184,0.4762652814388275,0.2526893615722656,0.14786025881767273,1.0,838,1162
65,1776628344.2270203,move_forward,0.23659731447696686,0.4513750374317169,0.25088873505592346,0.1488136500120163,1.0,838,1162
66,1776628345.0456178,move_forward,0.2364201843738556,0.466859370470047,0.24846486747264862,0.1407310515642166,1.0,868,1111
67,1776628345.7004285,move_forward,0.23846957087516785,0.4808080792427063,0.253332257270813,0.13590002059936523,1.0,838,1193
68,1776628346.1347985,move_forward,0.2373151183128357,0.47749221324920654,0.25171059370040894,0.1351965367794037,1.0,777,1377
69,1776628346.7152941,move_forward,0.23653236031532288,0.45218515396118164,0.25516176223754883,0.1335456520318985,1.0,778,1377
70,1776628347.715734,move_forward,0.23746417462825775,0.45072507858276367,0.2395739108324051,0.11777468025684357,1.0,778,1392
71,1776628348.2509549,move_forward,0.2396443635225296,0.45475640892982483,0.23530961573123932,0.11994379013776779,1.0,778,1395
72,1776628348.755488,move_forward,0.2403114140033722,0.47245097160339355,0.2431313693523407,0.12472667545080185,1.0,778,1413
73,1776628349.1759908,move_forward,0.2420700639486313,0.4492352604866028,0.2396577149629593,0.12549184262752533,1.0,778,1412
74,1776628349.7617698,move_forward,0.24249017238616943,0.4540018141269684,0.2331826537847519,0.12306193262338638,1.0,763,1428
75,1776628350.813619,move_forward,0.24598023295402527,0.453592449426651,0.2529412806034088,0.13528642058372498,1.0,763,1435
76,1776628351.2477987,move_forward,0.2478073239326477,0.4737647473812103,0.2637670636177063,0.13779772818088531,1.0,778,1431
77,1776628351.7037375,move_forward,0.24745714664459229,0.46862348914146423,0.2747100591659546,0.1453319638967514,1.0,778,1434
78,1776628352.7391043,move_forward,0.24625027179718018,0.4542549252510071,0.27150705456733704,0.14506331086158752,1.0,792,1430
79,1776628353.9850838,move_forward,0.24495987594127655,0.46222370862960815,0.28435906767845154,0.15935851633548737,1.0,809,1413
80,1776628354.412471,move_forward,0.246774360537529,0.4774903953075409,0.29563814401626587,0.16568909585475922,1.0,823,1381
81,1776628354.8271515,move_forward,0.24846357107162476,0.47907352447509766,0.30170270800590515,0.1721012145280838,1.0,823,1397
82,1776628355.3678901,move_forward,0.24855488538742065,0.4787628650665283,0.3100053071975708,0.17659376561641693,1.0,823,1397
83,1776628355.8614123,move_forward,0.24810007214546204,0.48819097876548767,0.3025924861431122,0.17223317921161652,1.0,822,1412
84,1776628356.3226972,move_forward,0.24787920713424683,0.4739815294742584,0.30149003863334656,0.1778251975774765,1.0,822,1413
85,1776628356.9252505,move_forward,0.2485959827899933,0.4978438913822174,0.2985699474811554,0.171424001455307,1.0,823,1415
86,1776628357.9758492,move_forward,0.24783851206302643,0.46753430366516113,0.2765156626701355,0.1562497615814209,1.0,898,1232
87,1776628359.0019178,move_forward,0.24823477864265442,0.47574901580810547,0.26245465874671936,0.1410313993692398,1.0,837,1413
88,1776628359.4577122,move_forward,0.24402473866939545,0.48525914549827576,0.268343985080719,0.14729517698287964,1.0,837,1412
89,1776628360.852986,move_forward,0.24016857147216797,0.46971914172172546,0.27146321535110474,0.1528635174036026,1.0,837,1398
90,1776628361.4507475,move_forward,0.23524914681911469,0.4686128497123718,0.2784630060195923,0.16361090540885925,1.0,822,1430
91,1776628361.9618003,move_forward,0.23295606672763824,0.4701354205608368,0.26818740367889404,0.15580016374588013,1.0,823,1432
92,1776628362.5623116,move_forward,0.23137520253658295,0.4363294243812561,0.26624125242233276,0.1538725346326828,1.0,837,1412
93,1776628363.0269578,move_forward,0.23252564668655396,0.44456878304481506,0.2652567923069,0.15071766078472137,1.0,838,1411
94,1776628363.455005,move_forward,0.2332059144973755,0.4472684860229492,0.2842365801334381,0.17301613092422485,1.0,838,1413
95,1776628364.03745,move_forward,0.2330760955810547,0.4470365643501282,0.26589927077293396,0.15557971596717834,1.0,837,1414
96,1776628365.0077853,move_forward,0.2320331186056137,0.4454836845397949,0.2518078684806824,0.14364416897296906,1.0,838,1412
97,1776628366.1226544,move_forward,0.2308628410100937,0.42958760261535645,0.2446471005678177,0.13735723495483398,1.0,822,1429
98,1776628366.560117,move_forward,0.23188377916812897,0.42915594577789307,0.2476358711719513,0.1378362774848938,1.0,822,1429
99,1776628367.204617,move_forward,0.22861577570438385,0.43408888578414917,0.24569065868854523,0.13527818024158478,1.0,1018,2157
100,1776628367.8813145,move_forward,0.22915425896644592,0.42617931962013245,0.2516486942768097,0.13203991949558258,1.0,1292,1380
101,1776628369.0021312,move_forward,0.22935758531093597,0.4385935068130493,0.263387531042099,0.14020384848117828,1.0,1154,2157
102,1776628369.5840256,move_forward,0.22716732323169708,0.4466652274131775,0.27020227909088135,0.1470286101102829,1.0,1154,2157
103,1776628370.025303,move_forward,0.22480428218841553,0.44042178988456726,0.2589121162891388,0.1489778459072113,1.0,1155,2157
104,1776628370.456159,move_forward,0.22848446667194366,0.45406630635261536,0.2621898651123047,0.15220995247364044,1.0,1151,2157
105,1776628371.0570884,move_forward,0.22902651131153107,0.4507977068424225,0.26764437556266785,0.14799074828624725,1.0,882,1363
106,1776628372.0491548,move_forward,0.2290792167186737,0.4468139708042145,0.27295851707458496,0.15069679915905,1.0,1186,2157
107,1776628372.7709153,move_forward,0.22789333760738373,0.45916515588760376,0.2836349606513977,0.15447133779525757,1.0,1185,2157
108,1776628373.530888,move_left,0.2266482263803482,0.4603566825389862,0.28620192408561707,0.15839706361293793,1.0,1185,2157
109,1776628374.3444533,move_left,0.22739608585834503,0.44335994124412537,0.2846379578113556,0.16464585065841675,1.0,1195,2157
110,1776628374.832706,move_left,0.2278296947479248,0.4503638446331024,0.2931792438030243,0.1706373542547226,1.0,1197,2157
111,1776628375.539051,move_left,0.22807694971561432,0.44367384910583496,0.2942960560321808,0.18259815871715546,1.0,1169,2157
112,1776628376.4517014,move_left,0.22814705967903137,0.46050190925598145,0.30409273505210876,0.19349823892116547,1.0,1184,2157
113,1776628376.9586365,move_left,0.22720016539096832,0.44716426730155945,0.30546146631240845,0.1836782842874527,1.0,1188,2157
114,1776628378.0566483,move_left,0.22735005617141724,0.45351505279541016,0.3155450224876404,0.17928704619407654,1.0,897,1363
115,1776628378.5990486,move_forward,0.22859075665473938,0.44872236251831055,0.3238378167152405,0.17984658479690552,1.0,1185,2157
116,1776628379.304869,move_forward,0.22796748578548431,0.4460141956806183,0.32458731532096863,0.18066956102848053,1.0,1187,2157
117,1776628380.326214,move_forward,0.22739125788211823,0.4484749138355255,0.32015761733055115,0.187763050198555,1.0,1181,2157
118,1776628380.7696142,move_forward,0.22790732979774475,0.44072777032852173,0.3128020167350769,0.17226582765579224,1.0,1170,2157
119,1776628381.3265848,move_forward,0.22879207134246826,0.44786426424980164,0.32666051387786865,0.1866178810596466,1.0,1182,2157
120,1776628381.8513527,move_forward,0.22597730159759521,0.46746182441711426,0.346397340297699,0.20966549217700958,1.0,1184,2157
121,1776628382.2890444,move_left,0.22469383478164673,0.4409365952014923,0.32139262557029724,0.1943499892950058,1.0,1197,2157
122,1776628382.6817017,move_left,0.22381094098091125,0.43763744831085205,0.3139807879924774,0.19923317432403564,1.0,1187,2157
123,1776628383.3576598,move_left,0.2229136973619461,0.4406172037124634,0.31554022431373596,0.1975327432155609,1.0,1187,2157
124,1776628384.3746233,move_left,0.22294935584068298,0.4239550828933716,0.31264209747314453,0.2109086811542511,1.0,1014,2157
125,1776628384.8361003,move_left,0.22393544018268585,0.44798916578292847,0.31740644574165344,0.19562286138534546,1.0,1119,2157
126,1776628385.4344854,move_left,0.22221232950687408,0.43470498919487,0.302244633436203,0.19028592109680176,1.0,1201,2157
127,1776628386.3849003,move_left,0.22189296782016754,0.4435027241706848,0.3209031820297241,0.19577087461948395,1.0,1198,2157
128,1776628387.019921,move_left,0.2212267518043518,0.4457913935184479,0.3415029048919678,0.208148792386055,1.0,1200,2157
129,1776628387.4473238,move_left,0.22126874327659607,0.42289048433303833,0.321348637342453,0.17666670680046082,1.0,1210,2157
130,1776628387.8780277,move_left,0.22033056616783142,0.4313524067401886,0.3187563419342041,0.18307828903198242,1.0,1202,2157
131,1776628388.450521,move_left,0.22136640548706055,0.42499473690986633,0.3318713307380676,0.19891878962516785,1.0,1211,2157
132,1776628389.5082238,move_left,0.22161762416362762,0.4398829936981201,0.32593029737472534,0.20081043243408203,1.0,1208,2157
133,1776628389.9210863,move_left,0.22193792462348938,0.43469998240470886,0.316491961479187,0.19861651957035065,1.0,1227,2157
134,1776628390.468376,move_left,0.222395122051239,0.4556463658809662,0.33959534764289856,0.20897544920444489,1.0,1215,2157
135,1776628391.6538205,move_left,0.22221507132053375,0.44662606716156006,0.3295954763889313,0.20257119834423065,1.0,1310,2157
136,1776628392.2197745,move_left,0.2234969437122345,0.44252878427505493,0.3394910395145416,0.19428035616874695,1.0,1317,2157
137,1776628393.424282,move_forward,0.2238391786813736,0.4448580741882324,0.34433865547180176,0.21029628813266754,1.0,1317,2157
138,1776628393.93906,move_forward,0.2240906059741974,0.435499370098114,0.3309175372123718,0.19711346924304962,1.0,1280,2157
139,1776628394.628551,move_forward,0.22474001348018646,0.4306221902370453,0.3389839231967926,0.20651808381080627,1.0,1257,2157
140,1776628395.741509,move_forward,0.2266625016927719,0.43734410405158997,0.340483158826828,0.20942845940589905,1.0,1262,2157
141,1776628396.187901,move_forward,0.23039932548999786,0.4212398827075958,0.3318212032318115,0.21640728414058685,1.0,1274,2157
142,1776628396.6250253,move_forward,0.2322211116552353,0.4285525977611542,0.3425780236721039,0.23226022720336914,1.0,1262,2157
143,1776628397.0517206,move_forward,0.2332472801208496,0.42751240730285645,0.34120967984199524,0.22600248456001282,1.0,1277,2157
144,1776628397.7237718,move_forward,0.23282137513160706,0.4310300350189209,0.34487900137901306,0.2355605512857437,1.0,1285,2157
145,1776628398.8169122,move_forward,0.23114456236362457,0.4275038540363312,0.35610145330429077,0.2284034937620163,1.0,1062,1294
146,1776628399.480358,move_forward,0.2283962070941925,0.4458114504814148,0.33872824907302856,0.2065468430519104,1.0,1062,1308
147,1776628400.6752355,move_forward,0.22675038874149323,0.4248991012573242,0.32106223702430725,0.20970962941646576,1.0,1286,2157
148,1776628402.032134,move_forward,0.22752679884433746,0.4498123526573181,0.3236083388328552,0.20602449774742126,1.0,1274,2157
149,1776628402.5604484,move_forward,0.2265961617231369,0.42326515913009644,0.3234502077102661,0.18468253314495087,1.0,1274,2157
150,1776628403.3274302,move_forward,0.22432264685630798,0.41352829337120056,0.31506508588790894,0.19413572549819946,1.0,1275,2157
151,1776628404.0166197,move_forward,0.22226916253566742,0.42293813824653625,0.32048100233078003,0.1822114735841751,1.0,1287,2157
152,1776628404.4626937,move_forward,0.22187107801437378,0.4355669915676117,0.3522768020629883,0.2142045944929123,1.0,1290,2157
153,1776628405.3212373,move_forward,0.2214868664741516,0.40853771567344666,0.3269459903240204,0.21477852761745453,1.0,18,2131
154,1776628406.097186,move_forward,0.22336746752262115,0.41595879197120667,0.34217938780784607,0.23113015294075012,1.0,1307,2157
155,1776628406.5218508,move_forward,0.22197270393371582,0.4284936785697937,0.3416750133037567,0.22270356118679047,1.0,1280,2157
156,1776628407.598586,move_left,0.22210736572742462,0.41148093342781067,0.3452674448490143,0.23196500539779663,1.0,1286,2157
157,1776628408.7353137,move_left,0.2219965159893036,0.4307049512863159,0.3491789400577545,0.22520087659358978,1.0,1183,2157
158,1776628410.0434165,move_left,0.22168900072574615,0.4629325568675995,0.33636677265167236,0.1985587179660797,1.0,1174,2157
159,1776628410.5500925,move_left,0.22187724709510803,0.4603227972984314,0.3288734555244446,0.21178776025772095,1.0,18,2132
160,1776628411.0740821,caution_slow_down,0.22720874845981598,0.4396244287490845,0.31075233221054077,0.2021685689687729,1.0,2,1842
161,1776628412.1637588,caution_slow_down,0.22529125213623047,0.414983868598938,0.3108859658241272,0.22601927816867828,1.0,17,2131
162,1776628412.704825,caution_slow_down,0.22844198346138,0.404527872800827,0.3010527193546295,0.21141763031482697,1.0,18,2131
163,1776628413.306315,caution_slow_down,0.22650058567523956,0.4163702726364136,0.31063979864120483,0.2337571382522583,1.0,18,2131
164,1776628414.4072034,caution_slow_down,0.22951793670654297,0.40684351325035095,0.31094813346862793,0.24742045998573303,1.0,1172,2157
165,1776628414.8828263,caution_slow_down,0.23380225896835327,0.40867850184440613,0.30540212988853455,0.21996034681797028,1.0,1200,2157
166,1776628415.306203,caution_slow_down,0.2367454171180725,0.40039122104644775,0.28557687997817993,0.20664823055267334,1.0,18,2131
167,1776628415.7273839,caution_slow_down,0.22994911670684814,0.3941408395767212,0.284088671207428,0.21500404179096222,1.0,18,2131
168,1776628416.2438867,caution_slow_down,0.2232169657945633,0.3717558681964874,0.2639200985431671,0.1896686553955078,1.0,18,2131
169,1776628416.7779136,caution_slow_down,0.22192944586277008,0.4033331274986267,0.30283209681510925,0.22262489795684814,1.0,18,2131
170,1776628417.3217373,caution_slow_down,0.21847231686115265,0.4110032320022583,0.3138786554336548,0.2314034104347229,1.0,18,2131
171,1776628418.5822809,caution_slow_down,0.22058044373989105,0.4026206433773041,0.31479397416114807,0.2096945196390152,1.0,18,2131
172,1776628419.2417731,caution_slow_down,0.2211904674768448,0.3995745778083801,0.31652453541755676,0.21255739033222198,1.0,18,2131
173,1776628420.38525,caution_slow_down,0.22460289299488068,0.40103307366371155,0.31402650475502014,0.23067903518676758,1.0,1471,1347
174,1776628421.3125017,caution_slow_down,0.22822999954223633,0.396114319562912,0.31132495403289795,0.224109947681427,1.0,1062,1394
175,1776628422.0632775,caution_slow_down,0.22975823283195496,0.37521010637283325,0.2964889407157898,0.1929893046617508,1.0,2,2093
176,1776628423.3470774,caution_slow_down,0.22893252968788147,0.39673614501953125,0.3131895065307617,0.22389425337314606,1.0,2,2093
177,1776628423.8913035,caution_slow_down,0.22989875078201294,0.3936227560043335,0.302619606256485,0.2180871218442917,1.0,1471,1352
178,1776628424.447969,caution_slow_down,0.2312806397676468,0.3738444149494171,0.27992844581604004,0.2097111940383911,1.0,2,2093
179,1776628424.8811154,caution_slow_down,0.23060332238674164,0.37794607877731323,0.29990890622138977,0.21806639432907104,1.0,1078,1330
180,1776628425.4934046,caution_slow_down,0.2284499704837799,0.37199410796165466,0.2979484796524048,0.19994781911373138,1.0,1078,1332
181,1776628426.3692198,caution_slow_down,0.22457799315452576,0.3833996653556824,0.29661622643470764,0.2000296711921692,1.0,1078,1346
182,1776628426.9025438,caution_slow_down,0.22216996550559998,0.37439391016960144,0.27746009826660156,0.20096947252750397,1.0,16,2132
183,1776628427.586852,caution_slow_down,0.21930286288261414,0.37357640266418457,0.28470486402511597,0.19814062118530273,1.0,16,2132
184,1776628428.59525,caution_slow_down,0.22278167307376862,0.37635576725006104,0.2863456606864929,0.19547215104103088,1.0,1078,1348
185,1776628429.130648,caution_slow_down,0.22468112409114838,0.35645467042922974,0.2810213267803192,0.19391626119613647,1.0,2,2129
186,1776628430.5990639,caution_slow_down,0.22904911637306213,0.38849082589149475,0.3143649399280548,0.20600679516792297,1.0,1079,1350
187,1776628431.103948,caution_slow_down,0.22869540750980377,0.3767421245574951,0.31133052706718445,0.21882842481136322,1.0,1079,1363
188,1776628431.5504851,caution_slow_down,0.23072479665279388,0.354398250579834,0.29955190420150757,0.20428991317749023,1.0,1078,1361
189,1776628431.978022,caution_slow_down,0.2300492823123932,0.3478800654411316,0.28863784670829773,0.19535401463508606,1.0,1078,1363
190,1776628432.5530636,caution_slow_down,0.22491885721683502,0.3581719398498535,0.3059743046760559,0.2279103547334671,1.0,1078,1364
191,1776628433.6978927,caution_slow_down,0.22095999121665955,0.3558562994003296,0.31637993454933167,0.23559071123600006,1.0,1093,1332
192,1776628434.1860802,caution_slow_down,0.2193668633699417,0.3714834451675415,0.32275858521461487,0.24635986983776093,1.0,1209,2157
193,1776628434.6107433,move_forward,0.22152267396450043,0.3772963583469391,0.3214118778705597,0.24753335118293762,1.0,1213,2157
194,1776628435.0582793,move_forward,0.22601920366287231,0.38540583848953247,0.32677364349365234,0.26172149181365967,1.0,1202,2157
195,1776628435.5123715,move_forward,0.22505857050418854,0.37915921211242676,0.3182486295700073,0.26003792881965637,1.0,1205,2157
196,1776628436.0135384,move_forward,0.22440233826637268,0.35659435391426086,0.294849693775177,0.253539115190506,1.0,1201,2157
197,1776628436.6229644,move_forward,0.22306855022907257,0.3754008114337921,0.3109346330165863,0.26116061210632324,1.0,1209,2157
198,1776628437.0300019,move_forward,0.22334928810596466,0.35921576619148254,0.2984062731266022,0.26911330223083496,1.0,1214,2157
199,1776628437.6247416,move_forward,0.2259141504764557,0.3553788363933563,0.31070804595947266,0.2752014994621277,1.0,1215,2157
200,1776628438.7193406,move_forward,0.22633443772792816,0.35947880148887634,0.3127884566783905,0.2723228633403778,1.0,1347,2157
201,1776628439.2555387,move_forward,0.22669920325279236,0.37122654914855957,0.3216921091079712,0.2565680146217346,1.0,1354,2157
202,1776628440.397835,move_forward,0.22429171204566956,0.34681108593940735,0.30723124742507935,0.2184569090604782,1.0,1349,2157
203,1776628441.4338746,move_forward,0.2251502424478531,0.34504464268684387,0.292469322681427,0.20238320529460907,1.0,1337,2157
204,1776628442.6568084,move_forward,0.22517158091068268,0.3432813286781311,0.3071223497390747,0.2045082300901413,1.0,1339,2157
205,1776628443.0732894,move_forward,0.22609756886959076,0.34863078594207764,0.30927011370658875,0.21528396010398865,1.0,1348,2157
206,1776628443.560936,move_forward,0.22921186685562134,0.3549572229385376,0.31415027379989624,0.23239219188690186,1.0,1350,2157
207,1776628444.1001482,move_forward,0.2291773557662964,0.37109625339508057,0.3236258327960968,0.23963463306427002,1.0,1347,2157
208,1776628444.648277,move_forward,0.22836174070835114,0.36093249917030334,0.30132901668548584,0.24381405115127563,1.0,1338,2157
209,1776628445.060903,move_forward,0.22503432631492615,0.37171027064323425,0.3078431785106659,0.24999836087226868,1.0,1337,2157
210,1776628445.5569792,move_forward,0.22573751211166382,0.3922354578971863,0.3143937885761261,0.2448674738407135,1.0,1338,2157
211,1776628446.6472237,move_forward,0.2227858155965805,0.394014835357666,0.31099799275398254,0.25362250208854675,1.0,1342,2157
212,1776628447.2518291,move_forward,0.22179706394672394,0.3869463801383972,0.29607200622558594,0.2288013994693756,1.0,1338,2157
213,1776628447.7044764,move_forward,0.2228134721517563,0.4001922905445099,0.3024468719959259,0.237364262342453,1.0,1334,2157
214,1776628448.1908631,move_forward,0.22445017099380493,0.42258980870246887,0.3232765197753906,0.26034674048423767,1.0,3837,2124
215,1776628448.811945,move_forward,0.22324258089065552,0.4118623435497284,0.31377550959587097,0.26018065214157104,1.0,3837,2123
216,1776628449.2525213,move_forward,0.22312143445014954,0.41328349709510803,0.31644803285598755,0.2537807524204254,1.0,1326,2157
217,1776628449.6741154,move_forward,0.21965797245502472,0.40355411171913147,0.29905036091804504,0.23039595782756805,1.0,1352,2157
218,1776628450.1146448,move_left,0.22030062973499298,0.4109506607055664,0.29381078481674194,0.2344202995300293,1.0,1321,2157
219,1776628450.7213535,move_left,0.2205192744731903,0.4240685999393463,0.3019733130931854,0.25040295720100403,1.0,1354,2157
220,1776628451.877986,move_left,0.2195158153772354,0.435157835483551,0.30296170711517334,0.2275007665157318,1.0,1329,2157
221,1776628452.4290733,move_left,0.2205699384212494,0.4402792453765869,0.3075008690357208,0.24585190415382385,1.0,1340,2157
222,1776628453.6738305,move_left,0.22083699703216553,0.43370041251182556,0.32341814041137695,0.2449827343225479,1.0,1350,2157
223,1776628454.2604952,move_left,0.22222964465618134,0.4340967535972595,0.33073288202285767,0.24720709025859833,1.0,1350,2157
224,1776628454.754032,move_left,0.2227095514535904,0.3941914141178131,0.31399601697921753,0.25048935413360596,1.0,3837,1981
225,1776628455.6556132,move_left,0.2238249033689499,0.4078741669654846,0.31403249502182007,0.2544516623020172,1.0,3837,1980
